"anio","mes","pp","tmax","tmin","spi3"
1997,12,23.6,22.2,3.7,-0.768664146563069
1998,1,51.1,21.6,6.1,-1.0477665901412
1998,2,61,21.2,5.9,-1.44893291388447
1998,3,36.5,21.6,4.7,-1.1878213469151
1998,4,34.2,20.7,0.1,-0.33004979026447
1998,5,0,19,-5.9,-0.149477745919604
1998,6,22.6,16.4,-6.1,1.21666068452317
1998,7,0,16.9,-7.1,0.755237143903633
1998,8,4.4,18.3,-6.8,0.589670297106939
1998,9,9.7,20,-4.3,-0.879343521937765
1998,10,30,20.8,0.3,-0.163460832973299
1998,11,68.2,20.3,1.4,0.90604603949626
1998,12,26.1,22.3,4.7,0.254656414172233
1999,1,84.7,19.3,5.7,-0.179207188390754
1999,2,95.9,18.7,6.4,-0.412028504551216
1999,3,160.3,17.3,6.1,1.03152884272207
1999,4,27.5,18.2,2.6,1.52917470279253
1999,5,0,17.1,-4.8,1.96586804849612
1999,6,1.2,15.6,-9.6,0.254398947531415
1999,7,1.7,16,-7.1,-0.570089706135286
1999,8,0,17.4,-5.2,-1.1086603525595
1999,9,49.9,18,-2.4,0.620967351710485
1999,10,49.4,18.9,2,1.22378695275886
1999,11,14.3,20.4,0.8,1.02234233720782
1999,12,44.2,21.3,3.5,-0.100280090509119
2000,1,140.1,18.1,6.3,0.0863734097485054
2000,2,58.1,18.5,4.9,0.0181001110034983
2000,3,37.3,19.5,4.2,-0.0321163958988167
2000,4,1.8,20.3,0.6,-0.945421683685868
2000,5,1.5,18.6,-5.1,-1.07828024522043
2000,6,12,15.2,-8.1,-0.458283844402088
2000,7,0,14.6,-10.3,0.294494546302365
2000,8,18.6,17.3,-4.8,0.740830374297229
2000,9,1.6,19.6,-4,-0.520977373720684
2000,10,39.1,20.1,1.7,0.298925931775766
2000,11,1,21.9,-1,-0.916495139889648
2000,12,68.8,19.6,3.5,-0.0776413056847868
2001,1,188,16.5,6,0.795429171949623
2001,2,116.4,17.2,6.3,1.30578734678322
2001,3,60.6,17.8,4.7,1.24324916423429
2001,4,10,18.8,1.6,0.459113997943782
2001,5,0.8,16.8,-4.6,-0.131480995018658
2001,6,8,16,-6.3,-0.240021528022451
2001,7,0.4,15.1,-8,0.0136178500277989
2001,8,12.3,17.2,-3.7,0.292086740557852
2001,9,6.8,19.6,-1.9,-0.557775020357754
2001,10,45.3,20.1,1.3,0.436039324814665
2001,11,23.7,22.1,2.8,0.161959119909956
2001,12,66.9,20.1,4.4,0.487269372580388
2002,1,40.8,20.8,5.4,-0.918714111015028
2002,2,111.6,18.9,5.9,-0.254881030577489
2002,3,99,18.5,5.3,0.146221161849558
2002,4,25.3,18.6,2.9,1.0360416412782
2002,5,3.8,18,-2.3,1.04974560946574
2002,6,0,16.8,-6.4,0.27174439783809
2002,7,13.3,14,-5.6,0.493178598842908
2002,8,20.1,17.3,-4.2,0.851023922877842
2002,9,10.7,19.4,-1.3,0.404561734722311
2002,10,16.9,20.6,2.5,-0.0452521212776024
2002,11,35.7,21.6,2.7,-0.185095673519443
2002,12,38.6,21.3,4.4,-0.501258001844459
2003,1,70.8,20.2,5.9,-0.689303107776186
2003,2,61.6,20.2,5.8,-0.896015658596196
2003,3,35.6,19.2,4.8,-0.896024988663454
2003,4,5.7,19.9,0.1,-0.834347088128556
2003,5,7.1,17.3,-3.7,-0.800841369169108
2003,6,0,16.2,-9.3,-0.636914142531695
2003,7,12.9,16.5,-7.5,0.636526845830427
2003,8,6.6,16.7,-6.3,0.229325131060394
2003,9,4.7,18.5,-3,-0.326354770649552
2003,10,26.8,21.3,-0.9,-0.376063777960836
2003,11,9.1,22.1,2.1,-0.960235422936485
2003,12,59.8,21.8,5.3,-0.388617661461419
2004,1,56.6,18.9,6.7,-1.02261650483584
2004,2,21.7,19.9,5.6,-1.40835200510073
2004,3,29.6,21,4.8,-1.9002411403854
2004,4,8.1,20.5,1.4,-1.83136840322478
2004,5,0,17,-7.8,-1.19106687741386
2004,6,0.8,15.6,-9,-0.974349292690335
2004,7,11.5,14.9,-5.3,0.221761252251405
2004,8,30.1,17,-2.8,1.17113947056221
2004,9,1,19.6,-0.6,0.358417684735383
2004,10,3.9,21.1,0.4,-0.495073332164326
2004,11,18.8,22.1,2,-1.77320008860992
2004,12,52,22.4,5.3,-0.950196404711887
2005,1,130.4,19.2,6.2,0.120264676339246
2005,2,131.8,18.2,6.2,0.76925788332437
2005,3,47.6,20.9,4.7,0.743407487114575
2005,4,34.5,19.4,1.1,0.787215886558306
2005,5,0,17.8,-6.1,0.129907741472885
2005,6,0,16.1,-10.3,0.491770833206842
2005,7,0,17.1,-8.5,-1.027154272915
2005,8,0,18.3,-7.9,-1.51238958606768
2005,9,51.9,17.6,-2.6,0.629181071060492
2005,10,29.3,19.7,1.6,0.842719625345373
2005,11,53.6,20.1,2.8,1.42464833200992
2005,12,57.5,21.3,5.7,0.573972839213152
2006,1,193.5,17.9,6.1,1.28343231854355
2006,2,43.7,19.4,5.2,0.577551279453398
2006,3,60.9,20.1,5.3,0.630124396665363
2006,4,32.7,19.6,1.4,-0.240995551942639
2006,5,0.4,17.5,-6,0.395092084579014
2006,6,0,15.9,-8.5,0.437053627037614
2006,7,0,16.6,-10.3,-0.947676578522309
2006,8,2.7,18.2,-5.8,-1.13627021548647
2006,9,22.4,18.8,-3.2,-0.285722962754941
2006,10,32.6,20.8,2.1,0.254304046394874
2006,11,35.9,21.3,4.9,0.533514318255893
2006,12,20.9,21.8,5.7,-0.547374810288679
2007,1,81.1,20.3,5.9,-0.807914301336984
2007,2,64,20.3,5.3,-0.969189780150153
2007,3,74.5,18.6,4.7,-0.218716697908976
2007,4,35.1,19.8,1.5,0.283967111551733
2007,5,10.4,17.5,-4.4,0.90563061064392
2007,6,0,17.5,-6.4,0.878177570648148
2007,7,13.6,15.4,-6.7,0.815921556809103
2007,8,2.4,19.1,-4.9,0.0316064895063629
2007,9,16.3,19.3,-0.3,0.00778618987099749
2007,10,16.8,21.6,1,-0.475397053512623
2007,11,60.3,20.6,1,0.591003075904466
2007,12,46.8,20.3,4.6,0.246383389103657
2008,1,117.2,18,6.3,0.409305946334345
2008,2,27.9,20.1,4.8,-0.605146150829198
2008,3,49.2,19.9,3.6,-0.53542511498961
2008,4,12.6,19.5,-0.7,-1.09871919529053
2008,5,0,17.1,-8.2,-0.38963636815638
2008,6,0,16.7,-8.9,-0.652248596750665
2008,7,0,17,-9.4,-1.027154272915
2008,8,6.8,17.7,-7.8,-0.65960738528256
2008,9,1.6,20.2,-4.9,-1.33853939888864
2008,10,22.9,20.8,0.6,-0.647138167805355
2008,11,19.2,22.4,2.8,-0.838997704485248
2008,12,88.8,20.1,4.8,0.388682578746379
2009,1,69,19.8,5.8,-0.207387305382702
2009,2,112.8,19.5,5.9,0.328708642986287
2009,3,72.3,18.8,4.9,0.175750911749383
2009,4,18.7,19,1.6,0.667380133227101
2009,5,1.4,18,-4.6,0.360785438065722
2009,6,0,16.1,-10.9,-0.166200857529843
2009,7,9,16.5,-7.5,0.0981202498603156
2009,8,0,17.7,-8.8,-0.460983817827593
2009,9,49.5,20.5,-3.6,0.80256932183985
2009,10,7.6,22.1,0.3,0.237358600103038
2009,11,47.1,21.8,4.3,0.828411899193469
2009,12,184.1,20.4,5.9,2.13728120273089
2010,1,142.1,20.1,6.6,1.91905786895002
2010,2,101.6,20.5,7.4,1.75540394180185
2010,3,45.3,21,5,0.539979828351151
2010,4,30.7,20.8,1.1,0.337159502368941
2010,5,15.6,17.7,-2.4,0.343484594473095
2010,6,0,18.3,-5.9,0.903799736521742
2010,7,3.1,17.6,-9,0.573842200223595
2010,8,11.8,19.5,-6.7,-0.0358777262370705
2010,9,25.2,19.9,-1.6,0.279050574271143
2010,10,30.4,20.6,0.1,0.513369756095198
2010,11,2.6,22.4,1.4,-0.340063830871967
2010,12,73.2,21.9,5.9,-0.139091975222817
2011,1,25.3,21.5,6.1,-1.49263689456405
2011,2,168.5,17.7,6.4,0.290293708693421
2011,3,74.8,19.1,4.8,0.330868548507977
2011,4,23,20.1,0.8,1.35631750620818
2011,5,5.2,18.4,-3.8,0.581224766449568
2011,6,0,17.6,-5.7,0.232488155257542
2011,7,4.2,15.4,-6.1,0.0280934353866826
2011,8,3.2,18.7,-4.9,-0.602434315023929
2011,9,9.2,19.4,-1.4,-0.721112899394123
2011,10,2.8,21.2,0.3,-1.52089492840042
2011,11,11.3,21.9,4.1,-1.79698967679354
2011,12,154.7,19,5.1,1.08307436743589
2012,1,152.1,18.2,5.9,1.41508340675639
2012,2,126.2,17.6,6.1,1.79626361157584
2012,3,126.8,18.3,4.8,1.57638693874636
2012,4,20,18.6,2.7,1.42370750960327
2012,5,0,17.7,-4.7,1.36144198102066
2012,6,0,16.6,-7,-0.171760074794143
2012,7,5.8,17.1,-6.6,-0.263178149777048
2012,8,0,18.9,-5,-0.760832127462912
2012,9,1.6,20.7,-0.2,-1.44217492304159
2012,10,11.8,22.2,1.8,-1.65673909032124
2012,11,16.2,22.3,4.1,-1.4522709828711
2012,12,101.6,19.8,6.5,0.362643604153507
2013,1,108.6,19,6.2,0.434585614441301
2013,2,113.3,18.3,6.6,0.857947886316474
2013,3,22,20.6,4.6,0.0630685483808576
2013,4,2.2,20.1,-1.2,-0.237860952400728
2013,5,8.7,18,-2.1,-1.39221543274655
2013,6,55.1,14.9,-4.3,1.46196233560272
2013,7,3.8,17.2,-3.3,2.14566996583751
2013,8,38.5,17.3,-4.1,2.55942917537452
2013,9,5.8,19.5,-1.4,0.522746414807
2013,10,37,20.8,1.8,0.844968009031514
2013,11,30.2,22.1,4.7,0.0877668271248046
2013,12,187.5,19.2,6.4,2.34836199779811
2014,1,233.1,18,6.4,2.55251515050666
2014,2,66.8,19.3,5.8,2.20617085084506
2014,3,24.6,21.1,3.8,0.881835821740027
2014,4,12.4,20.2,2.5,-0.817202485668778
2014,5,9.8,18,-3.1,-0.855039899124088
2014,6,0,18,-6.3,-0.053618008455847
2014,7,1,17.1,-6.6,0.125112132919814
2014,8,29,17.6,-3.3,0.716423298797737
2014,9,80.8,18.2,1.3,1.86714843902368
2014,10,55,20.2,2.9,2.31880300158936
2014,11,12.7,22,3,1.66354980097156
2014,12,71.7,21.2,4.9,0.55486523795869
2015,1,131.2,17.7,5.5,0.302874770522645
2015,2,83.8,19.1,5.7,0.496489047919422
2015,3,37.4,19.7,5.1,0.157182624767451
2015,4,65.5,18.6,3.6,0.4552851539113
2015,5,3.8,17.3,-4.2,0.654646709753782
2015,6,0,17.9,-6.1,1.54472134269997
2015,7,8.2,17.5,-6.8,0.202971283762807
2015,8,35.8,18.3,-4,1.22358198785651
2015,9,26.5,19,-1.2,1.08799685382087
2015,10,57.1,20.8,1.2,1.59825171350225
2015,11,40.4,21.7,3.8,1.22520302227104
2015,12,29.4,21.5,4.2,0.308004889757007
2016,1,54.2,19.7,3.5,-1.04957054908582
2016,2,75.7,20.6,4.7,-1.06966953776794
2016,3,8.2,23.3,4.3,-1.35695083623846
2016,4,19.8,20.5,1.9,-0.819102340152157
2016,5,0,19.4,-4.9,-1.62075528156007
2016,6,2.2,17.1,-7.4,-0.0640166961233024
2016,7,2.3,18.4,-7.3,-0.389724163987421
2016,8,0.4,19.5,-6.5,-0.859239055289848
2016,9,0.7,21.4,-2,-2.01743806866379
2016,10,39.8,20.7,1.2,-0.274190274841203
2016,11,16.8,21.8,3.1,-0.368361858852449
2016,12,44.8,22.3,5.6,-0.250988307036152
2017,1,125.4,18.5,6.7,-0.0685597485388453
2017,2,54.9,21,6.3,-0.184588780306305
2017,3,59.8,18.9,5.8,0.0202848770405672
2017,4,33.4,19.7,2.3,-0.0759553068693414
2017,5,38.9,17.6,-1.5,1.11875377096642
2017,6,0,16,-5.8,1.61786488181032
2017,7,2,17.1,-7.2,1.42746279590093
2017,8,0,18.8,-5.5,-1.23678329784242
2017,9,18.3,18.5,0.6,-0.515794695534075
2017,10,14.2,21.1,1,-0.596505164672748
2017,11,31.4,22.5,2.7,-0.167428853978438
2017,12,54.8,20.4,5.4,-0.274747970836065
2018,1,65.7,19.2,6,-0.580932555199297
2018,2,102.5,17.4,5.3,-0.209896934383519
2018,3,51.9,18.8,5,-0.21271267665735
2018,4,0.4,19.7,0.3,0.0223923387705517
2018,5,9.8,17.4,-4.4,-0.381169252080843
2018,6,44.3,14.9,-3.2,1.15148868911489
2018,7,25.8,16.4,-3.8,2.4212097049356
2018,8,6.9,16.1,-2.8,2.11820282729598
2018,9,3.2,19.9,-2,0.137912218930396
2018,10,10.7,20.5,3.6,-1.16282388033828
2018,11,25,22.3,5.4,-1.02950460170292
2018,12,171,20.3,4.8,1.68243472915851
2019,1,60.9,19.6,6.2,0.785500142327168
2019,2,92,18.8,6.6,0.861724929030434
2019,3,36.3,20.4,4.4,-0.602616774073911
2019,4,17.7,19.3,1.5,-0.107394991385856
2019,5,0.4,19.6,-4.5,-0.608078127977231
2019,6,3.5,21,-6.1,-0.0850099692577882
2019,7,7.9,18.1,-8.9,0.19030074328593
2019,8,0,20,-6.4,-0.272832918880695
2019,9,36.5,19.5,1.2,0.413665317708679
2019,10,21.1,20.7,2.7,0.251487982997975
2019,11,34.4,21.3,5,0.558935593978189
2019,12,59.9,22.3,5.9,0.0662139185539804
2020,1,63,20.6,5.4,-0.49721192303558
2020,2,82.8,21.1,5.6,-0.424775379770381
2020,3,69.5,20.2,5.1,-0.270735842473292
2020,4,4,20.4,0.3,0.0440175871182943
2020,5,0,19.6,-4.7,-0.0781965009636839
2020,6,2.2,19.3,-7,-1.27960511566157
2020,7,0,19.1,-8.7,-0.660826639645296
2020,8,0,19.9,-6.3,-1.20747785327051
2020,9,11.5,20.6,-0.6,-1.06738457464116
2020,10,31.5,20.7,1.3,-0.200885399619354
2020,11,8.4,22.6,-0.1,-0.561854324358341
2020,12,67.1,21.3,4.4,-0.12077589869499
