NA NA NA NA NA NA NA NA NA NA 40.7 86.9
159.3 111.4 56.5 0 0 8.5 NA 20 0 36 40.7 NA
NA NA NA NA 19.8 7.4 0 0 32.2 14.1 0 94.7
48.2 47.3 65 41.7 0 1.5 0 0 0 8.1 25.3 9.6
122.9 18.1 55.6 3.3 4.5 34.3 0 0 0 49.7 86.6 110.1
106.2 36.5 49.9 16.7 0 0 0 0 0 18.6 38.9 45.9
107.5 39.2 27 0 0 8.3 0 3.1 0 9.8 48.2 69.5
77.9 14 93 0 0 0 0 14 16 25.4 39.5 45
101.3 53.5 13.8 11 0 0 0 0 1.8 31.5 13.4 79.9
105.5 52.5 29.5 0 0 0 0 2.5 1 0 2.3 60.4
NA NA NA NA NA NA NA NA NA NA NA NA
211.4 126.4 54 59.6 NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA 11.3 10.7 NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA 9.6 2 0 0.5 5.6 14.4 10.8 23.9 63
8.3 61.1 27.6 4.7 0 0 0 4.5 0 20.5 0 55
113 42.9 45.3 11.8 0 NA NA NA 9.8 0 23.8 81.7
87.8 74.6 18.8 3.2 37.2 0 0 NA NA NA NA NA
NA NA NA NA NA NA 0 0 0 0 8.1 85.7
96.4 130.4 40.8 32.4 0 0.2 0 0 0.4 NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
5.6 109.6 2 16.4 0 1.2 0.8 0 4.8 14.4 2.2 36.8
74.6 65 41 5.4 NA 0.4 6.2 0 14 12 22.4 65.6
95.6 123 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA 10.5 16.2 0 2.1 25.8 17 20.9 90.1
177.6 69.7 0 6.2 20.5 40.6 29.2 40.8 61.2 5.2 42.5 61.7
44.8 56 53.7 26.8 30.1 2.1 19.8 9.6 50.5 28.2 52.4 124.2
121.1 97.5 72 89 5.2 16.6 10.4 39 59.7 53 64 113.1
186.5 104.6 135.4 107.6 60 28.2 45 70.5 51.9 102.9 92.7 184.8
81.5 68.8 107.1 66.7 37.2 24 40.4 37.4 54.6 47.2 42.7 63.1
113.2 153.9 76.2 61.7 20.2 3.9 2.1 64.2 39.1 56 58.2 85
169.2 59.2 141.7 31.2 2.3 7.2 7.9 5.1 27.4 39.5 43.7 31.3
27.5 71.6 20.4 37.1 4.9 10.9 8.7 28.5 20.4 22.4 26.3 64.8
193.7 174.4 125.1 13.5 0.8 14.1 2 8.2 2 34.2 71.7 46.6
99.2 108.8 49.3 33.9 15.6 21.5 5 4.6 47 61.8 92.6 125.6
NA NA NA NA NA NA NA NA NA NA NA NA
151.6 19.4 47.4 44.1 12 31.7 33 27.1 42.9 88.2 50.7 51.5
64.2 66.1 127 25.2 28 16.1 16 7.4 24.6 41 14.3 23
46.5 31.1 19 24.1 21.7 17.4 16.1 21.7 19.3 18.1 28.9 35.6
100 69.6 36.8 42.3 37.7 69.9 5.1 16.7 20.6 67.2 41.3 61
77.8 92.6 70.9 26.5 41.3 26.2 13.6 19.7 21.1 27.5 27.9 34.1
127 51.6 39.4 10.3 0 5.4 18.7 8.5 5.7 27.2 34.4 47.9
87.7 47.3 88.3 NA 8 7.8 14.2 26.6 27.8 56.9 26.2 73.7
52.4 62.2 36.9 35.7 2.9 5.6 2.5 1.4 9 22.1 40.4 113.4
98.6 108.3 46.8 15.5 6.4 10.6 3.7 8.9 19.9 15.6 29.5 111.5
151.6 42.2 22.8 12 12.9 6 2.9 5 18.3 8.2 61.4 102.5
90.2 89.2 72.8 11.3 8.8 2.4 1 22 70.1 12.6 63.5 23
104.4 66.4 27.3 35.1 2.6 36.9 5.4 10.9 16.6 16 72.8 20.1
64.9 94.9 143.2 9.8 0.2 2.3 5.4 4.2 37.3 13.3 17.3 47.2
109.6 51.1 32.3 0.3 2.1 13 6.3 16.3 3.2 57.3 4.2 88.2
141.8 151.3 113.1 16.2 4.7 21 18.7 17.6 3.6 39.2 33.6 99.7
39.8 116.8 73.4 32.8 3.7 5.4 33.5 9.5 6.7 65.7 17.4 62.3
NA NA NA NA NA NA NA NA NA NA NA NA
NA 60.2 61.7 19.8 0 0 15.3 11.6 5.2 2.1 19.1 40.4
104.6 62 23.1 15.8 0 0 2.4 0 38.3 19.2 49.4 49.6
105.3 55.3 85.4 9.8 0 0 0 0 21.6 0 26.7 43.1
52.1 62.2 72.5 0 0 0 0 0 0 0 39.9 44.8
61.6 46.2 50.7 24.3 4.9 10.9 1.3 4.8 7.2 29.3 26.5 124.3
84.8 94.7 100.4 20.4 3.1 0 15.7 6.7 18.4 7.7 132.6 135.3
146.4 96.5 73.5 28.1 31.2 1.2 11.5 9.4 29.9 57 0 80.4
44.3 294.9 72.3 24.1 5.5 1.5 23 1.8 29.2 27.1 30.7 114.3
134 138.9 65.1 30.9 0.8 1.9 11 4.7 9.3 18.9 47.9 127.9
108.3 143 52.5 17.1 13.1 55.1 15.7 21 3.4 44.3 25.4 95.7
145 43.6 45.1 14.6 17.6 0.1 0 19.5 37.7 43.8 43 42.1
103.7 60.2 50.7 76.9 7.6 0 6.3 21 13.9 57.6 34.1 64
96.9 58.7 19.3 65.9 0 5.2 0 0 2.9 22.9 18.9 18.9
73.4 85.5 65.3 20.7 103.7 1.9 2.1 0 19.1 16.9 14.8 21.4
75.9 135 16.3 2.8 4.5 50.7 6.4 14.7 9.7 30.4 22.2 59.3
78.4 142 23.2 10.6 0 3.6 17.8 0 40.2 40.3 52.5 65.7
64.8 82 58 9.2 0 5.8 0 0 26.6 46.8 3.9 58.6
NA NA NA NA NA NA NA 0.1 5.6 0.8 NA 90.1
207.7 68.3 32.5 0 0 0 0.4 3 7.2 0 0 37.1
55.7 227.7 84.5 1.3 2.1 0 0 0 0.3 14 56.6 51.4
137.5 17.6 61.7 14.9 0 0 0.2 0.6 0.3 4.5 37.2 108.1
178.8 17.5 39.4 0.1 0 0 0 0 2.6 5.7 21.3 98.7
45.1 12.5 104.5 0 0 0 3.5 0 0.1 20.9 1.8 6.2
NA 136.9 44.4 0 0 0 0 18.7 3.2 0.1 31.5 91.7
100.3 27.7 67 8.3 0 0 0 0 5.6 23 3 20.9
2.9 4.4 4.5 0 0.8 0 0.5 0 10.5 15.5 0 28
224.4 240.3 110.2 0 0 0.6 0 0.7 0 20.9 62.7 23.9
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
20.7 44.7 33 3.9 0 0 0 0 0 0 4.5 39.5
64.4 47.2 38.7 4.7 2.6 0 0 0.6 0 0.9 NA 49.8
215.1 93.9 14.5 16 0 0 0 16.8 119.4 2.1 26.8 36.4
142.2 102.2 7 6.2 0 19.2 0 0 0 5.7 8.9 7.5
90.9 79.6 90.4 17 0 0 0 0 24.7 4.8 0 5
159.6 100.2 62.9 0 0 4.5 0 0.2 0 2.1 16.5 128.6
222.4 197.9 116.7 11.4 0 0 0 12.4 10.6 24.4 2.4 NA
NA 23.6 120.5 0 0 NA NA NA NA NA NA NA
163.3 23.6 120.5 0 0 0 0 0 0 0 NA NA
231.7 101.8 NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA 0 0 0 0 0 NA 0 NA NA
NA NA 51.2 0 0 0 0 0 0 0 NA 21.6
161 32.2 118 0 0 0 0 5.7 0 6.4 0 109.7
24.6 399.4 76.8 11.6 0 0 0 0 9.6 0 16 42
49.8 40.9 52 23.9 0 NA 0 0 0 3.5 0 45.2
115.8 269 42.1 0 43.8 0 33.4 0 0.4 0 15 103.9
102.9 93 87.6 19.3 NA 0 0 0 0 1.5 9.1 91.5
185.1 114 36.2 0 20 12.6 0 0 0 0 0 42.9
95.5 55.7 0 9.9 12.6 0 0 0 0 0 0 9.6
26.2 23.5 27.8 6.7 0 0 0 0 0 7 0 NA
20.5 77.8 0 35 0 0 0 0 0 0 8.4 3.5
62.9 9.8 25.3 38.8 0 0 0 0 0 0 0 26.6
31.6 43 51.7 10.5 0 45 NA NA 0 27 0 49.1
298.3 73.8 0 0 0 0 0 0 12 0 0 61.8
168.4 70.5 16.3 0 0 0 0 0 34.8 0 NA NA
NA NA NA NA NA 0 0 0 53 59 55.2 95.8
88.3 53 39.3 1.9 0.2 0 0 6.5 42.7 1.2 33 43.4
86.6 100.2 103.4 0.7 0.7 0 0 0 6 26.7 55.6 136.4
95.6 72 68.8 14.3 0 0 0.6 10.1 3 11 35.6 151.2
131.9 39.9 79.2 20 0 0 0 0 1.8 16.8 24.5 78.8
41.7 37.5 50.4 0 0 0 2 16.5 4.9 23 22 25.3
117.1 73 58.9 16.7 0 0 0 21.1 21.5 14.8 17.7 59
72 62.3 33.3 6 0 0 0 0 26.1 11 34.9 62.7
23.5 33 7.8 13.5 0 0 2.5 15.9 3.9 15.6 18.2 53.6
178.4 128.4 167.6 7.9 3.2 1.1 0 1.2 9.7 52.4 66.3 43.9
75.3 96 21.8 58.9 1 0 0 5.2 7.2 39.5 57.9 109.2
62.4 68.7 0 9.2 0.3 0.4 0 0 4.6 28 48 147.2
149.9 36.6 69.6 10.4 0 11.5 3 0 3.7 60.1 40.5 31
78.3 53.2 174.2 44 1.6 0 0 0 38.2 18 24 95.2
56.5 59.5 36 90.7 0 1.2 0 0 1.5 10 17.7 54.5
121.3 81.5 30 19.3 1 11.8 0 5.2 0 29.6 66.1 103.9
128 89.7 65.8 17.8 0 0 0 0.5 2.5 34.3 46 34.9
98.3 84.2 32.6 2.5 NA 6.8 2.5 3.9 0 40.4 46.4 55.3
128.3 37.6 65.5 4.9 0 0 0 15.8 14.1 23.5 35.8 82.4
101.6 30.8 35.4 7.2 1.2 0 0 0 2.3 4.5 40.1 75.9
107.8 44.2 80.9 0.1 2 NA NA NA NA NA NA 81.8
73.2 73.9 40.9 19 2 0 0 26.7 2.6 32.7 57.8 90.4
137.7 119.7 76.6 70.8 0 0 0 5 44.9 13.5 27.5 28.3
53.6 91.2 51.3 11.2 0 1.4 0 6.8 0 65.6 51.8 49
59.1 66.2 117.1 15.5 0 0 0.5 0 31.5 37.1 4.2 47.1
117.8 39.4 65 8.5 0 0 0 0.4 1.8 22.5 3.8 120.5
172.3 132 106.2 28.2 0 0.2 0 8.4 12.4 31.4 11 74.9
91.3 92.6 55.7 17.4 10 9 2.3 0.2 3 44.2 54.2 13.6
83.9 79.6 40.8 11.8 6.4 0 11.4 11.2 6.3 10 7.7 124.4
84.3 102.4 32.1 18.4 0 0.1 10.5 1.8 0.8 5.2 6.1 54.2
104.6 85.2 35.5 31 0 0 0 0 27.2 49.8 60.1 43.6
120.7 54.4 57 18.8 2.3 0 0 0 4.1 45.2 35.8 41.3
115 62.7 79 11.8 0 0 2.1 0 18.4 20.9 44.5 75.6
108.6 48.5 50.7 2 0 0 0 2.3 2.1 21 10.4 92.3
138.7 110.9 102.5 25.8 4.7 0 0 0 6.4 3.2 80.2 99.3
112.9 52.7 66.4 26 4 0 0.5 6.5 0.8 36.7 20.8 63.8
74.4 197.9 149.6 3.5 14 0 1.6 0 0 8 44.2 91.8
115.7 108 96 23.8 0 0 0 0 9.8 16.1 66.8 100.2
143.3 173.7 20.6 0.2 7.9 1 1 11 1.4 18.4 27.8 87.4
101.9 127.2 8.6 7.5 9.5 0 0 0.5 5.1 96.3 28.8 17.7
113.8 88.1 45.6 42.1 0 0 0 8.7 5 40.9 34.4 23.1
47.3 101 18.8 20.8 0 0 0 0 11.9 15.4 4.7 45.6
49.7 30.5 68.2 38.4 1.4 0.1 2.5 0.1 16.8 17 10.3 67.4
183.7 82.3 82.2 0.3 0 0.2 8.6 22.1 1.9 46.7 40.8 90.5
87.6 130.7 24 20.7 0.6 2.8 24.7 0 36.5 16.3 24.4 43.4
97.6 128.1 57.6 6 0 0 0 0 30.5 43.8 3.7 78.5
NA NA NA NA NA NA NA NA NA NA NA 252.4
4 61.5 31.5 0 0 0 0.4 1.1 26 0 0 24
48 106 102 0 2.5 0 0 0 0 0 20 89
110 52 35 4 0 0 0 0 0 5 44 39
249 0 54 0 0 0 0 0 0 0 0 77
0 20 85 0 0 0 0 0 0 25 6 0
78 93 27 14 0 0 0 9 9 0 NA 59
112 41 38 17 0 0 0 0 0 25 8 9
14 9 0 5 0 0 0 0 10 0 0 23
284 206 79 0 0 3 0 NA 0 24 40 NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
100.4 13.7 2.6 NA 0 7.1 NA NA 0 0 0 20.1
NA NA 45.9 0 0 0 0 0 NA NA 0 17
22.4 8.1 35 NA 0 0 0 NA 0 0 27.4 0
87.3 40.4 4.6 11.7 0 8 0 0 0 20.2 13.2 91.8
85.5 33.6 24.7 5.7 0 0 0 0 0 11.2 3.5 4
91.7 9.6 0 0 0 0 0 0 0 3 4.4 86.9
125.1 2.3 42 1.1 0 0 0 11.5 0 7.3 3.1 22.3
134.8 66.2 2 0 0 0 0 0 10.1 0 0 NA
101.5 38.8 55.6 0 5.9 0 0 0 0 0 0 41.2
118.4 86.4 9.7 1.1 0 0 0 13 0 0 10.5 NA
NA 154.1 53.2 59.3 0 0 0 0 9.4 4.3 0 17.5
21.4 25.3 0 0 0 0 0 0 0 0 14 NA
165.8 110.8 102.6 NA 0 0 0 0 0 14.2 0 33.7
92.2 32.7 19.9 12.5 0 0 0 0 NA 11.5 0 NA
87.9 NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA 0 24.3
134.6 86.6 15.2 0 0 10.1 NA 25.5 0 0 NA 17.4
82.3 178.1 0 0 0 0 0 0 10.9 0 4 23
149.7 101.6 38 0 0.1 0 0 0 0 28.2 8.6 9.4
104.8 32.7 94.5 4.6 0 0 0 0 1 0 13.3 16.1
271.4 47.1 6.5 0 0 0 0 0 0 1.7 0 107
8.6 70.5 29.9 11 0 0 0 0 0 0 5.9 68.3
27.1 87.4 46.2 0 0.4 NA 0 0 0 1.8 0 19.5
58.5 231.1 73.4 10 0 0 6.2 0 35.1 0 0 0
70.3 101.1 35.9 17.5 0 0 0 0 0 0 0 71.8
118.6 51.5 9.5 0 9.1 12.8 0 2.4 0 0 0 42.2
112.3 28.2 0 0 0 0 0 1.1 3.3 12.6 0 0
75.7 60.6 9.6 3.4 11 0 0 0 0 0 0 0
26.3 101.9 0 12.2 16.6 3.2 3.9 0 0 0 0 30.3
83.8 75.2 82.3 0 0 0 0 0 5.6 0 132.7 NA
72.1 21.7 39.8 2.5 2.5 7.9 4.5 0 0 NA NA 39
147.4 133.4 0 0 0 0 0 0 16.1 0 0 NA
84.7 17.8 22.6 0 0 0 0 0 0 3 0 30.9
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA 0 0 20.3 60.5 16.5 22.4 NA
57 188 148.5 18 0 0 0 14 26.2 60.2 103.8 178.7
228.7 174.1 47 81.1 0 0 10 36.7 7.2 35.5 NA 250.1
220.3 96.3 98.8 24.6 0 0 0 0 3.2 57.4 55.9 131.5
35.2 77.6 115.8 0 4.5 0 8 51.4 14.3 70.3 44 41
238 143.1 52.5 26 5 0 0 38.5 37.5 31 53.5 86.7
189 91 140.5 50 0 0 0 0 11.5 218 50.7 62.1
37.9 90.2 3.8 0 1 0 0 18.5 29.9 17 15.5 86.3
353.1 366.1 249.2 38.1 0 0 0 10.5 3.5 91.9 59.6 92.6
73.3 238.4 74.7 68.5 0 0 0 15 11.4 27.7 268.8 228.9
102.9 167.1 192.5 15.9 0 0 0 0 2.7 34.7 55.9 179.5
242.4 24.6 28.6 2.3 0 10.2 7.5 0 2.7 1.4 6.3 101.6
131.2 74.8 196.7 42.8 0 0 0 0 10.6 15.2 16.6 99.9
155.7 72.6 106.7 97.6 0 0 0 0 4.2 2.5 26.8 30
160.4 58.6 18.8 50.4 4.2 16.9 0 26.8 0 80.7 105.3 74
110.2 NA 78.2 26.7 0 0 0 3.5 0 48.9 68 100.5
246.9 118.6 72.6 27.5 0 8.4 6.5 13.2 0 52.9 89.4 155
154.6 NA 62.1 10 5.2 0 0 1.5 0 14.7 34.7 68.5
77.8 76.9 29.2 4.8 0 0 0 0 2.3 12.3 84.4 46
98 49.1 66.1 NA NA NA NA NA NA NA 30.3 95.6
109.1 44 56.9 22.5 2.1 0 0 31.7 1.2 10.3 92.1 135.3
92.4 200.4 70.4 23.5 9.7 0 0 16 31.3 11.7 57.9 45.4
31.2 88.1 83.1 26 0 3.2 NA 2 0 77.7 135.7 16.2
66.2 236.2 136.2 11.6 24.4 0 0 0 31.1 77.8 14.9 34.7
219.6 84.1 55.8 13.6 0.1 0.4 0 0 1.2 30.1 15.3 352.8
359.7 245 87.6 7.8 0 0.2 0 3.4 19.2 21.8 10.6 55.7
89 109.8 54.9 18.5 1.2 4.1 12.7 0 7.1 28.1 25.1 12.1
118.6 107.1 46.7 3.8 2.5 0 4.9 0 1.4 3.4 0 81.3
67.5 71.1 49.5 15.6 0 0 2.4 0.7 1.6 0 1 13.9
71.6 54.2 14.6 9.5 0 0 0 0 50.5 31.7 33.4 51.3
162.5 74.5 21.6 8.8 12.8 0 0 0.3 10 14.6 27.3 54.3
198.4 23.1 35.1 38 0.1 0 0.4 0 14 8.3 18.9 87.3
192 34.2 24.1 4.2 0 0 0 2.3 0 15.2 19.4 64.6
139.4 140.6 71.5 37.8 5.5 0 0 0 2.1 0 14.6 82.5
69.1 75.9 44.8 8.4 1.6 0 2.3 5.9 0 21 2 37.5
22.6 309 157.1 6.5 0.1 0 0 0 1.2 8.6 7.7 94.4
104.7 133.6 108.9 22.1 3.2 0 0 0 1.4 0.3 69.5 74.6
144.6 136.8 3 0.3 12.7 0 0 9.4 6.1 18.5 3.6 237.6
259.6 201.9 8 7.7 4.2 0 0 6.4 0 18.8 2.6 30.5
142.9 111.7 34.1 21.2 0 0 0 5.3 12.1 17 20.2 25.7
20.6 83.2 10.8 21 0.2 0 0 0 1.2 4.2 6.2 31.8
67 46.5 19.8 21 NA 0 1.3 0 7.4 6.7 2 86.3
108.9 123.2 69.9 2.5 1 0 5.5 7.5 2.3 29.2 10.1 65.8
147.3 101.1 15.7 16.7 0.6 1.6 9.7 0 17.1 22.2 25.3 13.5
51.1 68.4 44.1 7.3 2.3 0 0 0 15.8 21.9 7.3 48.6
NA NA NA NA NA NA NA 0 NA 0 NA NA
107.6 49.1 42.4 0 0 0 0 1.5 0 0 0 44.2
42 179.6 56.5 0 0 0 0 0 0 16 11 61.5
114.4 8.5 9 9 0 0 0 0 0 11.5 17 42.5
133.6 13.4 38 0 0 0 0.2 0 0 1 0 70.2
10 18.4 68 0 0 0 3.5 0 0 15 0 5.6
105.9 180.2 7.7 28.8 0 0 0 1.5 10.2 0 4.5 72.5
86.9 28.4 42.3 3.5 0 0 0 0 8.5 23.6 11.5 8.5
0 16 9.4 0 0 0 0 0 5.6 3 0 14.5
148.8 173.5 95.1 0 0.5 0 0 0 0 19.4 47 2.9
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA 30.8 29.5 0 0 0 0 0 0 14.9
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
87.6 24.6 75.9 2.4 0 0 0 0 0 0 4.3 NA
139.6 0 0 0 0 0 0 0 0 0 5.2 10.1
151.6 8 78.6 0 0 0 0 11.5 0 11.7 1.7 33.7
77 42.8 32.4 3.3 0 0 0 0 9.5 0 0 NA
30.3 2.8 32.5 6.5 0 0 0 0 0 NA 0 13.3
43.5 81.3 30.7 0 0 0 0 0 0 0 0 42.5
103.2 130.4 58.1 13.5 0 0 0 0 0 0 0 20.2
99.2 NA 0 0 0 21 0 0 0 0 0 0
49.9 155 153.3 14.7 NA 0 0 0 0 0 0 16.6
94 44.1 71.6 0 0 0 0 0 0 0 0 13.4
175.4 203.3 92 10.3 0 0 0 0 0 0 0 35.5
6.8 144.1 25.3 10.5 0 0 0 0 0 7.5 5.2 24.1
37 0 23.9 0 0 0 20.5 0 0 0 0 18.9
52.9 117.3 5.2 0 0 3.2 9.6 3.7 0 0 0 0
71.4 123.3 5.5 0 0 0 0 0 0 0 5.2 21.9
129.6 52.7 30.2 0 0 0 0 0 0 0 5 8
67.2 90.2 37.4 0 0 0 0 0 0 0 19 10.2
160.1 21.6 17.6 0 0 0 0 0 0 0 0 30
20.1 37.1 30.2 0 0 0 0 0 0 0 8.8 8.7
34.6 NA NA NA NA NA NA NA NA NA NA NA
126.9 160.2 19.5 0 0 0 33.4 0 0 0 10 50.7
109.8 112 88.9 2.4 0 0 0 0 0 0 0 71.2
141.9 13.3 11 0 0.8 11.1 0 0 0 0 0 91.4
59.6 55.7 0 0 0 0 0 0 2.5 6.5 7 0
94 56.4 59 19 0 0 0 0 0 0 0 0
22.5 79.6 61 16 0 0 0.5 0 0 0 0 8.5
250.5 60.5 55.5 15 0.5 0 NA 0 0 18 0 NA
86 122 32 3.5 0 0 33 39.6 29.7 73.7 84.6 60.1
120.5 87.5 15.1 0 1 0 0.5 0 0 0 10 40.3
109 86 106 0 0 0 0 0 7 58.7 0 12.2
NA NA NA NA NA NA NA 16 0 50.3 0 28
210 45 0 0 0 0 0 0 0 0 18 83
104 143 135.7 17 0 0 0 0 0 35 79 129.8
135.2 73.3 43.9 0 0 0 0 0 0 28 32 98.6
299.5 20 22 0 0 0 0 0 0 0 15 228
0 17 83 0 0 0 0 3 10 0 6 20
130 NA 60 0 6 0 0 22 24 2 0 56
61 33.2 76 19 0 0 0 0 19 91 0 30.2
7 41 23 0 0 0 0 0 29 0 0 0
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
145 61.8 36.5 0 0 0 0 0 0 0 0.6 36.2
NA 69.8 20.6 4.3 1.2 0 0 15.1 0 0 18.7 71.6
210.6 138.8 29.5 46 0 0 0 1.9 NA NA NA NA
13.8 0 0 0 0 0.1 0 12 0 0 6.6 NA
49.1 115.5 251.3 NA NA NA NA NA 4 0.2 0.8 2.1
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA 73.6
76.6 66.7 10.3 0 0 0 26.5 58.4 4 0.5 0 NA
120.7 233.6 24.5 39.5 0 0 0 0 27 0.3 101.5 46.5
177.5 110 69 0 2 0 0 0 0 10 11.5 13.6
149.8 83.5 104 1 0 0 0 NA NA 3 10.3 28.8
217.9 19 39.2 0 0 0 0 0.2 0 14.8 0 67
100.8 56.9 37.9 9 0 0 0 0 0 0 8 57.5
66.7 119.6 7.3 15.5 7 0 0 0 3 3.5 0 27.7
31 154 59.5 18 11 0 5 0 0 0 10.8 76.3
62.6 128 85 NA NA 0 0 0 0 0 15.5 79.8
68.3 38.8 0 0 4 0.5 0 10 0 0 0 101
120.2 0 0 0 0 0 0 3.5 5.5 10.5 0 6.5
27.5 12.6 50 0 0 0 0 0 0 4.5 0 0
26.5 121.5 0 20 0 2.5 0 0 0 0 0 8.7
106.5 NA 65 0 NA 0 0 0 0 0 4.5 NA
61.5 262 70.5 0 0 8 4.2 8.5 0 1.5 NA NA
97.5 176 0 0 0 3.5 0.5 0 19 5.5 0 45.5
87.5 61.5 41.5 0 0 0 0 0 0 6.5 10.5 73
56.5 82.5 53.6 0.5 2.4 0 0 1.2 0 0 41 77
47.2 17 12.6 0 0 0 0 17.2 15.6 0 0 19.5
44.7 96.9 47.3 1.3 4.6 0 0 0 0.3 4.2 3.6 NA
NA NA NA NA NA 0 0 0 0 1.5 12.6 93.4
64.1 4 8.5 0 0 0 0 0 0 0 0 15.2
5.5 3 22.1 0 0 0 0 0 0 0 0 0
60 43.5 23.6 4.3 0 0 0 2.1 2 0 0 27
116.5 29 41.5 13 0 0 0 4 9 0 0 26
9.2 11 13 0 0 0 0 0 23.1 0 0.1 5.3
231.2 70.4 60.2 0.4 0 9.4 0 9.7 0 9.7 27 6.1
37.5 46.5 12 0 0 0 0 0 0 0 NA 94
7 14 59 6 0 0 0 0 0 0 3.2 71
179 5 19 0 0 0 0 0 2 25 6.2 0
19.5 0 51.6 8.7 0 35.5 0 0 NA 0 1.6 45.3
10.1 16.6 9 4.9 0 0 0 0 0 0 8.5 0
37.2 21.5 15.1 0 1 2.5 0 0 0.2 1.3 10.5 34.1
40.8 12.6 11.7 4.5 0 0 0 0 0 5.9 0 5.4
69.9 10.8 0 0 NA 0 0 0 NA 0 3.5 76
247.3 6.3 56.1 4.2 6.1 0 0 15.5 0 0 0 35
43.3 33.3 15 10 0 0 0 0 3.5 0 0 47.9
38.8 1.5 4.6 0 NA NA NA NA 0 0 0 56.5
72.3 38.2 0 2 0 0 0 18.8 0 0 28 40.5
90.1 83.1 22 0.3 0 0 0 0 4.5 0 1 0
22 0 0 0 0 0 0 0 0 8.1 4.1 5.8
45 78.7 89.9 2.6 0 0 0 0 0 0 0 4.2
134.2 51.2 4.6 0 5.6 0 0 0 0 0 0 43.4
226.5 135.7 0.7 0 0 0 0 0 0.1 0 10.2 0
2.8 70 16.7 0.7 0 6.1 0 0 0 33.1 2.9 0.5
74.6 14.2 38 0 3.3 0 0 0 0 0 0 53.5
98.5 33.2 16.4 0 0 0 0 0 0 0 0 59.9
111.4 115.1 124.7 0 0 0 0 0 7.2 0 1.8 24.6
158.9 33.2 79.8 8 0 0 0 0 0 0 0 1.7
23.8 7.6 27.9 0 0 0 0 0 0 0 1.2 27.5
143.7 NA NA 0 0 0 0 0 0 0 NA 0
NA 37 13.6 0 0 0 0 0 0 0 0 0
27.9 72.8 0 0 7.5 0 0 0 0 0 0 0
61.4 63.7 23.4 0 8.2 0 12 NA 0 0 0 66.3
50.5 86.1 20.1 8.5 0 0 0 0 0 0 0 85.5
95.9 40 4.5 0 0 0.5 0 0 0 0 0 23
96.1 43.4 0 0 0 0 0 0 0 0 28.1 7.2
64.3 40.9 44.9 17.2 2 0 0 0 0 0 0 0
1 77.4 0 4.3 0 0 6.5 0 0 0 0 2.6
99.4 68.7 8.3 0 0 0 0 0 0 0 0.8 24
57.2 63.3 17.5 0 0 5.8 7 14 0 0 0 28.9
34.4 56.5 10.3 0 0 0.5 2.2 0 0.1 0 0.8 5.8
